Group #,Content Hash,Why Duplicate?,Original Response ID,Original Status,Original Created Date,Original Start Time,Original End Time,Original Duration (seconds),Original # of Questions Answered,Original GPS Location,Original Has Audio,Duplicate Response ID,Duplicate Status (Now Abandoned),Duplicate Created Date,Duplicate Start Time,Duplicate End Time,Duplicate Duration (seconds),Duplicate # of Questions Answered,Duplicate GPS Location,Duplicate Has Audio,Time Difference (minutes),All Fields Match?,Evidence of Duplication
15,95772008d1149af2,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",32c57620-c5b6-45e0-9ad7-16a10427f2f5,Pending_Approval,"Jan 3, 2026, 05:39 AM",09:26:04 AM,09:31:12 AM,308,27,"26.7038, 88.4321",Yes,cc45ab6c-cb5d-430d-9d8d-054175cdc3ec,Rejected → abandoned,"Jan 2, 2026, 09:44 AM",09:26:04 AM,09:31:12 AM,308,27,"26.7038, 88.4321",Yes,-1195,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
15,95772008d1149af2,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",32c57620-c5b6-45e0-9ad7-16a10427f2f5,Pending_Approval,"Jan 3, 2026, 05:39 AM",09:26:04 AM,09:31:12 AM,308,27,"26.7038, 88.4321",Yes,45563aa2-4c43-49dd-b5d4-fb87933068fe,Rejected → abandoned,"Jan 3, 2026, 07:16 AM",09:26:04 AM,09:31:12 AM,308,27,"26.7038, 88.4321",Yes,97,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
15,95772008d1149af2,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",32c57620-c5b6-45e0-9ad7-16a10427f2f5,Pending_Approval,"Jan 3, 2026, 05:39 AM",09:26:04 AM,09:31:12 AM,308,27,"26.7038, 88.4321",Yes,172bc674-107f-4646-9fa4-3d8578ac9921,Rejected → abandoned,"Jan 4, 2026, 10:01 AM",09:26:04 AM,09:31:12 AM,308,27,"26.7038, 88.4321",Yes,1701,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
16,9632105e3e4aae7e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",832a528c-68b3-4be5-bab8-77de681b8d48,Pending_Approval,"Jan 2, 2026, 08:02 AM",07:12:19 AM,07:17:36 AM,317,27,"22.0707, 87.5846",No,0254f79e-298a-42ea-b9c1-2cfefafa7edd,Rejected → abandoned,"Jan 3, 2026, 04:43 AM",07:12:19 AM,07:17:36 AM,317,27,"22.0707, 87.5846",No,1241,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
16,9632105e3e4aae7e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",832a528c-68b3-4be5-bab8-77de681b8d48,Pending_Approval,"Jan 2, 2026, 08:02 AM",07:12:19 AM,07:17:36 AM,317,27,"22.0707, 87.5846",No,4aaf305b-f738-4939-ab0e-170cbfcf5022,Rejected → abandoned,"Jan 4, 2026, 05:02 AM",07:12:19 AM,07:17:36 AM,317,27,"22.0707, 87.5846",Yes,2700,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
16,9632105e3e4aae7e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",832a528c-68b3-4be5-bab8-77de681b8d48,Pending_Approval,"Jan 2, 2026, 08:02 AM",07:12:19 AM,07:17:36 AM,317,27,"22.0707, 87.5846",No,1e5d8568-fa6f-42a0-995e-94e3849913e1,Rejected → abandoned,"Jan 4, 2026, 05:22 AM",07:12:19 AM,07:17:36 AM,317,27,"22.0707, 87.5846",Yes,2720,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
17,b0014bcf9f5b0a36,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2a24dfe0-9d9e-45dd-9735-8f49b3f62760,Pending_Approval,"Jan 1, 2026, 10:42 AM",09:41:38 AM,09:52:48 AM,669,27,"23.3490, 86.5237",Yes,6927781f-c688-4c4b-8bb0-8dd137331e4d,Rejected → abandoned,"Jan 1, 2026, 09:55 AM",09:41:38 AM,09:52:48 AM,669,27,"23.3490, 86.5237",No,-48,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
17,b0014bcf9f5b0a36,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2a24dfe0-9d9e-45dd-9735-8f49b3f62760,Pending_Approval,"Jan 1, 2026, 10:42 AM",09:41:38 AM,09:52:48 AM,669,27,"23.3490, 86.5237",Yes,a6f68c11-eabf-4722-9cf3-8a4dc709400c,Rejected → abandoned,"Jan 1, 2026, 10:46 AM",09:41:38 AM,09:52:48 AM,669,27,"23.3490, 86.5237",Yes,4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
17,b0014bcf9f5b0a36,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2a24dfe0-9d9e-45dd-9735-8f49b3f62760,Pending_Approval,"Jan 1, 2026, 10:42 AM",09:41:38 AM,09:52:48 AM,669,27,"23.3490, 86.5237",Yes,15d7d7ca-00c7-41a2-b72a-516b1c565659,Rejected → abandoned,"Jan 1, 2026, 11:04 AM",09:41:38 AM,09:52:48 AM,669,27,"23.3490, 86.5237",Yes,22,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
18,b7d230e5af704000,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a0d1b9b8-65d9-4f83-b66b-f4ba49037bc1,Pending_Approval,"Jan 3, 2026, 07:12 AM",10:11:33 AM,10:18:14 AM,401,27,"24.9345, 88.0583",Yes,95a3148f-3f16-49da-9745-41aea194bc8d,Rejected → abandoned,"Jan 2, 2026, 01:50 PM",10:11:33 AM,10:18:14 AM,401,27,"24.9345, 88.0583",No,-1042,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
18,b7d230e5af704000,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a0d1b9b8-65d9-4f83-b66b-f4ba49037bc1,Pending_Approval,"Jan 3, 2026, 07:12 AM",10:11:33 AM,10:18:14 AM,401,27,"24.9345, 88.0583",Yes,852c80f5-f977-416d-a0cb-dcb3ea3aca17,Rejected → abandoned,"Jan 3, 2026, 06:54 AM",10:11:33 AM,10:18:14 AM,401,27,"24.9345, 88.0583",No,-18,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
18,b7d230e5af704000,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a0d1b9b8-65d9-4f83-b66b-f4ba49037bc1,Pending_Approval,"Jan 3, 2026, 07:12 AM",10:11:33 AM,10:18:14 AM,401,27,"24.9345, 88.0583",Yes,d81ac34f-0061-4da8-8221-13f069bd1e67,Rejected → abandoned,"Jan 3, 2026, 08:34 AM",10:11:33 AM,10:18:14 AM,401,27,"24.9345, 88.0583",Yes,82,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
19,bcc88357898b2f83,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",5a47efde-7a42-4955-a479-920962a53a77,Pending_Approval,"Jan 2, 2026, 05:56 AM",01:12:23 PM,01:17:23 PM,300,27,"26.7802, 88.4126",Yes,f63e6558-b948-43ee-90d5-8452b202220d,Rejected → abandoned,"Jan 1, 2026, 01:19 PM",01:12:23 PM,01:17:23 PM,300,27,"26.7802, 88.4126",No,-997,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
19,bcc88357898b2f83,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",5a47efde-7a42-4955-a479-920962a53a77,Pending_Approval,"Jan 2, 2026, 05:56 AM",01:12:23 PM,01:17:23 PM,300,27,"26.7802, 88.4126",Yes,42ff60d7-0687-40ca-b508-65bb13ba3f60,Rejected → abandoned,"Jan 2, 2026, 08:47 AM",01:12:23 PM,01:17:23 PM,300,27,"26.7802, 88.4126",Yes,171,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
19,bcc88357898b2f83,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",5a47efde-7a42-4955-a479-920962a53a77,Pending_Approval,"Jan 2, 2026, 05:56 AM",01:12:23 PM,01:17:23 PM,300,27,"26.7802, 88.4126",Yes,e99bd0e7-ffee-4374-85f3-f4e1efddb283,Rejected → abandoned,"Jan 4, 2026, 09:57 AM",01:12:23 PM,01:17:23 PM,300,27,"26.7802, 88.4126",Yes,3121,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
20,c9aede6da36b0d40,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",ec75c051-f702-4443-b9ad-4c31331360f9,Pending_Approval,"Jan 4, 2026, 10:01 AM",01:38:07 PM,01:42:58 PM,291,27,"26.7802, 88.4126",Yes,dc0f4047-ca77-4675-a50b-c486c6cf11ce,Rejected → abandoned,"Jan 1, 2026, 01:46 PM",01:38:07 PM,01:42:58 PM,291,27,"26.7802, 88.4126",No,-4095,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
20,c9aede6da36b0d40,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",ec75c051-f702-4443-b9ad-4c31331360f9,Pending_Approval,"Jan 4, 2026, 10:01 AM",01:38:07 PM,01:42:58 PM,291,27,"26.7802, 88.4126",Yes,7b44c3ae-9c6d-43a6-a1f5-adc5e85d56a0,Rejected → abandoned,"Jan 2, 2026, 06:05 AM",01:38:07 PM,01:42:58 PM,291,27,"26.7802, 88.4126",Yes,-3117,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
20,c9aede6da36b0d40,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",ec75c051-f702-4443-b9ad-4c31331360f9,Pending_Approval,"Jan 4, 2026, 10:01 AM",01:38:07 PM,01:42:58 PM,291,27,"26.7802, 88.4126",Yes,ae0e78ab-4b07-48ff-8e4b-dd99351772f1,Rejected → abandoned,"Jan 2, 2026, 08:52 AM",01:38:07 PM,01:42:58 PM,291,27,"26.7802, 88.4126",Yes,-2949,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
21,d2d2974aa6711dcf,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",26c0a591-7712-4e1e-8216-c00a93f26084,Pending_Approval,"Jan 4, 2026, 04:52 AM",04:39:43 AM,04:46:12 AM,389,28,"24.3156, 88.1400",No,15498e7e-951d-4c91-9695-622159af54c0,Rejected → abandoned,"Jan 4, 2026, 06:04 AM",04:39:43 AM,04:46:12 AM,389,28,"24.3156, 88.1400",Yes,72,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
21,d2d2974aa6711dcf,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",26c0a591-7712-4e1e-8216-c00a93f26084,Pending_Approval,"Jan 4, 2026, 04:52 AM",04:39:43 AM,04:46:12 AM,389,28,"24.3156, 88.1400",No,4efe92a2-2ae8-4ac2-a026-f96d4e8d547a,Rejected → abandoned,"Jan 4, 2026, 06:06 AM",04:39:43 AM,04:46:12 AM,389,28,"24.3156, 88.1400",Yes,74,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
21,d2d2974aa6711dcf,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",26c0a591-7712-4e1e-8216-c00a93f26084,Pending_Approval,"Jan 4, 2026, 04:52 AM",04:39:43 AM,04:46:12 AM,389,28,"24.3156, 88.1400",No,e8c42ce3-90fa-4cc5-9a4f-fece1bc4c0ba,Rejected → abandoned,"Jan 4, 2026, 09:52 AM",04:39:43 AM,04:46:12 AM,389,28,"24.3156, 88.1400",Yes,301,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
22,eee26a21e07f6dbd,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",53047c47-361b-4487-881a-d92153499b7a,Pending_Approval,"Jan 2, 2026, 03:59 AM",01:31:02 PM,01:37:19 PM,377,27,"25.8763, 87.8458",Yes,9c39206b-c818-4de5-8ab5-65c568db9959,Rejected → abandoned,"Jan 1, 2026, 04:37 PM",01:31:02 PM,01:37:19 PM,377,27,"25.8763, 87.8458",Yes,-682,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
22,eee26a21e07f6dbd,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",53047c47-361b-4487-881a-d92153499b7a,Pending_Approval,"Jan 2, 2026, 03:59 AM",01:31:02 PM,01:37:19 PM,377,27,"25.8763, 87.8458",Yes,5b003bdc-59d9-4485-980d-e3a1f6647e98,Rejected → abandoned,"Jan 2, 2026, 04:08 AM",01:31:02 PM,01:37:19 PM,377,27,"25.8763, 87.8458",Yes,8,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
22,eee26a21e07f6dbd,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",53047c47-361b-4487-881a-d92153499b7a,Pending_Approval,"Jan 2, 2026, 03:59 AM",01:31:02 PM,01:37:19 PM,377,27,"25.8763, 87.8458",Yes,06bef257-e1bf-4171-a3ce-ce551bff8d86,Rejected → abandoned,"Jan 4, 2026, 09:56 AM",01:31:02 PM,01:37:19 PM,377,27,"25.8763, 87.8458",Yes,3237,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
23,025e0134fb8eac75,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",99cf8f4f-98ea-4ea9-ae3c-6c1a7f6fbeee,Pending_Approval,"Jan 3, 2026, 07:13 AM",05:31:02 AM,05:36:09 AM,307,27,"22.5998, 88.3660",Yes,500bcd7f-eb44-41a5-8841-842dabfcd7c4,Rejected → abandoned,"Jan 3, 2026, 04:48 AM",05:31:02 AM,05:36:09 AM,307,27,"22.5998, 88.3660",No,-145,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
23,025e0134fb8eac75,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",99cf8f4f-98ea-4ea9-ae3c-6c1a7f6fbeee,Pending_Approval,"Jan 3, 2026, 07:13 AM",05:31:02 AM,05:36:09 AM,307,27,"22.5998, 88.3660",Yes,1516b86e-8f2c-44de-a496-0b3eaacdc668,Rejected → abandoned,"Jan 4, 2026, 03:16 AM",05:31:02 AM,05:36:09 AM,307,27,"22.5998, 88.3660",Yes,1202,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
24,028412bad8ece3c5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",59ec96d6-53d8-4e8b-84a4-c835afe23988,Pending_Approval,"Dec 30, 2025, 02:16 PM",12:57:20 PM,01:02:52 PM,332,27,"21.8539, 87.5477",Yes,ab7f6329-c3ff-4dc4-9602-3a977d987b6c,Rejected → abandoned,"Dec 30, 2025, 01:59 PM",12:57:20 PM,01:02:52 PM,332,27,"21.8539, 87.5477",No,-17,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
24,028412bad8ece3c5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",59ec96d6-53d8-4e8b-84a4-c835afe23988,Pending_Approval,"Dec 30, 2025, 02:16 PM",12:57:20 PM,01:02:52 PM,332,27,"21.8539, 87.5477",Yes,c49fb053-bdc9-4990-b2f5-3606d65119ad,Rejected → abandoned,"Dec 30, 2025, 02:41 PM",12:57:20 PM,01:02:52 PM,332,27,"21.8539, 87.5477",Yes,25,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
25,0400b9fa0a92885d,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",b42f7c93-a4cf-499b-888c-df361605c74e,Pending_Approval,"Dec 24, 2025, 01:36 PM",01:28:53 PM,01:34:53 PM,359,27,N/A,Yes,ea156658-3e30-422b-a892-166ad4f51a7e,Rejected → abandoned,"Jan 1, 2026, 11:34 AM",01:28:53 PM,01:34:53 PM,359,27,N/A,No,11397,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Content Hash (Digital Fingerprint)
25,0400b9fa0a92885d,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",b42f7c93-a4cf-499b-888c-df361605c74e,Pending_Approval,"Dec 24, 2025, 01:36 PM",01:28:53 PM,01:34:53 PM,359,27,N/A,Yes,922aaf36-e0a8-4206-a68c-b85dc078cdf7,Rejected → abandoned,"Jan 3, 2026, 04:54 AM",01:28:53 PM,01:34:53 PM,359,27,N/A,No,13878,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Content Hash (Digital Fingerprint)
26,04821fb0b1458e8f,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",20231cd2-49a6-4199-8f7b-880436a26e17,Pending_Approval,"Jan 3, 2026, 05:59 AM",02:22:37 PM,02:27:33 PM,296,27,"24.9347, 88.0576",Yes,08d0b09a-3f8a-4d0d-adce-edee85210715,Rejected → abandoned,"Jan 2, 2026, 03:20 PM",02:22:37 PM,02:27:33 PM,296,27,"24.9347, 88.0576",No,-879,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
26,04821fb0b1458e8f,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",20231cd2-49a6-4199-8f7b-880436a26e17,Pending_Approval,"Jan 3, 2026, 05:59 AM",02:22:37 PM,02:27:33 PM,296,27,"24.9347, 88.0576",Yes,27fe0b6e-1b1b-48b2-8450-26d0302f666c,Rejected → abandoned,"Jan 3, 2026, 06:24 AM",02:22:37 PM,02:27:33 PM,296,27,"24.9347, 88.0576",Yes,26,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
27,051beb32055dd294,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",875aa358-10c9-4ea8-a2dc-1d94a271e479,Rejected,"Dec 31, 2025, 01:09 PM",07:54:35 AM,08:01:56 AM,440,27,"25.1861, 87.9855",No,2c5ede60-9c6c-4845-8b3f-275e5c91f58c,Rejected → abandoned,"Jan 2, 2026, 05:00 AM",07:54:35 AM,08:01:56 AM,440,27,"25.1861, 87.9855",Yes,2391,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
27,051beb32055dd294,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",875aa358-10c9-4ea8-a2dc-1d94a271e479,Rejected,"Dec 31, 2025, 01:09 PM",07:54:35 AM,08:01:56 AM,440,27,"25.1861, 87.9855",No,bdc90b44-4e05-4619-b206-d1d7250426a5,Rejected → abandoned,"Jan 2, 2026, 05:35 AM",07:54:35 AM,08:01:56 AM,440,27,"25.1861, 87.9855",Yes,2426,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
28,05eddee300f06e27,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",61be25e1-774a-442e-b6d0-240670e20c56,Pending_Approval,"Jan 2, 2026, 11:06 AM",10:52:42 AM,10:59:19 AM,397,27,"23.9775, 88.5918",Yes,bfa8ec08-8a61-42f6-87ea-104ecbf492a1,Rejected → abandoned,"Jan 2, 2026, 12:08 PM",10:52:42 AM,10:59:19 AM,397,27,"23.9775, 88.5918",Yes,62,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
